"Date","Price","Open","High","Low","Change %"
"Jan 28, 2013","1.5695","1.5801","1.5801","1.5674","-0.68%"
"Jan 25, 2013","1.5803","1.5791","1.5828","1.5748","0.09%"
"Jan 24, 2013","1.5789","1.5846","1.5851","1.5754","-0.36%"
"Jan 23, 2013","1.5846","1.5838","1.5894","1.5802","0.04%"
"Jan 22, 2013","1.5840","1.5831","1.5886","1.5811","0.06%"
"Jan 21, 2013","1.5830","1.5873","1.5895","1.5806","-0.24%"
"Jan 18, 2013","1.5868","1.5994","1.6009","1.5854","-0.78%"
"Jan 17, 2013","1.5993","1.6006","1.6040","1.5955","-0.09%"
"Jan 16, 2013","1.6007","1.6064","1.6081","1.5974","-0.37%"
"Jan 15, 2013","1.6066","1.6080","1.6103","1.6032","-0.07%"
"Jan 14, 2013","1.6078","1.6129","1.6156","1.6032","-0.33%"
"Jan 11, 2013","1.6132","1.6170","1.6179","1.6090","-0.22%"
"Jan 10, 2013","1.6168","1.6023","1.6170","1.6004","0.90%"
"Jan 09, 2013","1.6023","1.6054","1.6077","1.5991","-0.21%"
"Jan 08, 2013","1.6056","1.6116","1.6130","1.6029","-0.36%"
"Jan 07, 2013","1.6114","1.6074","1.6119","1.6021","0.27%"
"Jan 04, 2013","1.6071","1.6105","1.6109","1.6008","-0.22%"
"Jan 03, 2013","1.6107","1.6256","1.6257","1.6090","-0.92%"
"Jan 02, 2013","1.6256","1.6248","1.6381","1.6224","0.07%"
"Jan 01, 2013","1.6244","1.6252","1.6321","1.6232","-0.06%"
"Dec 31, 2012","1.6253","1.6171","1.6275","1.6134","0.51%"
"Dec 28, 2012","1.6170","1.6099","1.6172","1.6079","0.44%"
"Dec 27, 2012","1.6099","1.6139","1.6204","1.6066","-0.23%"
"Dec 26, 2012","1.6136","1.6128","1.6172","1.6108","0.05%"
"Dec 25, 2012","1.6128","1.6124","1.6145","1.6124","0.02%"
"Dec 24, 2012","1.6124","1.6172","1.6208","1.6101","-0.30%"
"Dec 21, 2012","1.6172","1.6279","1.6286","1.6153","-0.66%"
"Dec 20, 2012","1.6280","1.6249","1.6298","1.6240","0.21%"
"Dec 19, 2012","1.6246","1.6253","1.6308","1.6243","-0.04%"
"Dec 18, 2012","1.6252","1.6205","1.6271","1.6194","0.30%"
"Dec 17, 2012","1.6204","1.6186","1.6218","1.6152","0.22%"
"Dec 14, 2012","1.6168","1.6113","1.6179","1.6105","0.35%"
"Dec 13, 2012","1.6111","1.6151","1.6155","1.6086","-0.24%"
"Dec 12, 2012","1.6149","1.6116","1.6173","1.6094","0.21%"
"Dec 11, 2012","1.6115","1.6073","1.6122","1.6067","0.24%"
"Dec 10, 2012","1.6076","1.6032","1.6098","1.6013","0.24%"
"Dec 07, 2012","1.6038","1.6052","1.6064","1.6003","-0.07%"
"Dec 06, 2012","1.6050","1.6096","1.6130","1.6039","-0.29%"
"Dec 05, 2012","1.6096","1.6103","1.6119","1.6080","-0.03%"
"Dec 04, 2012","1.6101","1.6090","1.6130","1.6084","0.07%"
"Dec 03, 2012","1.6090","1.6012","1.6117","1.6003","0.49%"
"Nov 30, 2012","1.6012","1.6040","1.6065","1.5989","-0.18%"
"Nov 29, 2012","1.6041","1.6014","1.6050","1.6001","0.17%"
"Nov 28, 2012","1.6014","1.6023","1.6027","1.5962","-0.05%"
"Nov 27, 2012","1.6022","1.6027","1.6058","1.6009","-0.03%"
"Nov 26, 2012","1.6027","1.6032","1.6040","1.5995","-0.04%"
"Nov 23, 2012","1.6033","1.5938","1.6054","1.5926","0.60%"
"Nov 22, 2012","1.5938","1.5953","1.5981","1.5918","-0.09%"
"Nov 21, 2012","1.5952","1.5928","1.5957","1.5883","0.16%"
"Nov 20, 2012","1.5926","1.5907","1.5936","1.5890","0.11%"
"Nov 19, 2012","1.5909","1.5884","1.5926","1.5884","0.14%"
"Nov 16, 2012","1.5886","1.5868","1.5904","1.5837","0.12%"
"Nov 15, 2012","1.5867","1.5842","1.5881","1.5828","0.16%"
"Nov 14, 2012","1.5841","1.5870","1.5903","1.5838","-0.19%"
"Nov 13, 2012","1.5871","1.5877","1.5917","1.5857","-0.03%"
"Nov 12, 2012","1.5876","1.5897","1.5916","1.5863","-0.13%"
"Nov 09, 2012","1.5897","1.5986","1.6021","1.5891","-0.53%"
"Nov 08, 2012","1.5982","1.5986","1.6006","1.5928","-0.03%"
"Nov 07, 2012","1.5986","1.5999","1.6044","1.5953","-0.07%"
"Nov 06, 2012","1.5997","1.5979","1.6009","1.5965","0.11%"
"Nov 05, 2012","1.5979","1.6023","1.6042","1.5958","-0.29%"
"Nov 02, 2012","1.6025","1.6131","1.6136","1.6007","-0.65%"
"Nov 01, 2012","1.6130","1.6128","1.6176","1.6117","0.00%"
"Oct 31, 2012","1.6130","1.6073","1.6139","1.6067","0.34%"
"Oct 30, 2012","1.6075","1.6035","1.6088","1.6020","0.26%"
"Oct 29, 2012","1.6033","1.6117","1.6124","1.6006","-0.45%"
"Oct 26, 2012","1.6105","1.6118","1.6142","1.6080","-0.08%"
"Oct 25, 2012","1.6118","1.6038","1.6146","1.6026","0.50%"
"Oct 24, 2012","1.6038","1.5953","1.6049","1.5935","0.53%"
"Oct 23, 2012","1.5953","1.6014","1.6025","1.5911","-0.38%"
"Oct 22, 2012","1.6014","1.6008","1.6054","1.5991","0.06%"
"Oct 19, 2012","1.6005","1.6045","1.6068","1.5997","-0.25%"
"Oct 18, 2012","1.6045","1.6149","1.6172","1.6042","-0.64%"
"Oct 17, 2012","1.6149","1.6109","1.6178","1.6107","0.24%"
"Oct 16, 2012","1.6111","1.6070","1.6133","1.6059","0.25%"
"Oct 15, 2012","1.6071","1.6073","1.6084","1.6022","-0.01%"
"Oct 12, 2012","1.6072","1.6045","1.6098","1.6018","0.17%"
"Oct 11, 2012","1.6045","1.6003","1.6055","1.5983","0.25%"
"Oct 10, 2012","1.6005","1.6003","1.6036","1.5976","0.01%"
"Oct 09, 2012","1.6003","1.6028","1.6048","1.5975","-0.15%"
"Oct 08, 2012","1.6027","1.6134","1.6143","1.6019","-0.68%"
"Oct 05, 2012","1.6137","1.6192","1.6220","1.6123","-0.33%"
"Oct 04, 2012","1.6191","1.6076","1.6202","1.6071","0.72%"
"Oct 03, 2012","1.6076","1.6133","1.6143","1.6066","-0.35%"
"Oct 02, 2012","1.6133","1.6128","1.6188","1.6123","0.01%"
"Oct 01, 2012","1.6131","1.6163","1.6177","1.6109","-0.22%"
"Sep 28, 2012","1.6166","1.6235","1.6275","1.6115","-0.44%"
"Sep 27, 2012","1.6237","1.6166","1.6245","1.6159","0.44%"
"Sep 26, 2012","1.6166","1.6188","1.6211","1.6137","-0.14%"
"Sep 25, 2012","1.6188","1.6218","1.6269","1.6182","-0.20%"
"Sep 24, 2012","1.6220","1.6232","1.6249","1.6179","-0.06%"
"Sep 21, 2012","1.6229","1.6214","1.6311","1.6212","0.08%"
"Sep 20, 2012","1.6216","1.6220","1.6237","1.6162","-0.04%"
"Sep 19, 2012","1.6223","1.6244","1.6273","1.6185","-0.13%"
"Sep 18, 2012","1.6244","1.6250","1.6269","1.6221","-0.04%"
"Sep 17, 2012","1.6250","1.6218","1.6277","1.6212","0.20%"
"Sep 14, 2012","1.6217","1.6157","1.6260","1.6144","0.38%"
"Sep 13, 2012","1.6155","1.6109","1.6177","1.6082","0.30%"
"Sep 12, 2012","1.6107","1.6070","1.6131","1.6062","0.23%"
"Sep 11, 2012","1.6070","1.5988","1.6085","1.5983","0.51%"
"Sep 10, 2012","1.5989","1.6004","1.6021","1.5958","-0.11%"
"Sep 07, 2012","1.6006","1.5930","1.6035","1.5922","0.46%"
"Sep 06, 2012","1.5932","1.5901","1.5942","1.5881","0.19%"
"Sep 05, 2012","1.5902","1.5871","1.5937","1.5827","0.20%"
"Sep 04, 2012","1.5870","1.5885","1.5911","1.5858","-0.11%"
"Sep 03, 2012","1.5887","1.5868","1.5900","1.5849","0.13%"
"Aug 31, 2012","1.5867","1.5785","1.5897","1.5776","0.51%"
"Aug 30, 2012","1.5786","1.5832","1.5876","1.5771","-0.30%"
"Aug 29, 2012","1.5833","1.5818","1.5856","1.5802","0.09%"
"Aug 28, 2012","1.5818","1.5796","1.5838","1.5754","0.15%"
"Aug 27, 2012","1.5794","1.5813","1.5830","1.5790","-0.11%"
"Aug 24, 2012","1.5812","1.5861","1.5871","1.5802","-0.30%"
"Aug 23, 2012","1.5859","1.5882","1.5913","1.5856","-0.14%"
"Aug 22, 2012","1.5881","1.5782","1.5882","1.5766","0.61%"
"Aug 21, 2012","1.5784","1.5709","1.5804","1.5702","0.46%"
"Aug 20, 2012","1.5711","1.5695","1.5718","1.5676","0.06%"
"Aug 17, 2012","1.5701","1.5734","1.5741","1.5671","-0.21%"
"Aug 16, 2012","1.5734","1.5684","1.5747","1.5636","0.32%"
"Aug 15, 2012","1.5684","1.5677","1.5703","1.5660","0.04%"
"Aug 14, 2012","1.5677","1.5684","1.5728","1.5671","-0.04%"
"Aug 13, 2012","1.5684","1.5672","1.5718","1.5657","-0.04%"
"Aug 10, 2012","1.5690","1.5638","1.5701","1.5574","0.33%"
"Aug 09, 2012","1.5639","1.5657","1.5686","1.5605","-0.10%"
"Aug 08, 2012","1.5655","1.5621","1.5678","1.5573","0.22%"
"Aug 07, 2012","1.5621","1.5602","1.5685","1.5562","0.12%"
"Aug 06, 2012","1.5603","1.5647","1.5667","1.5546","-0.26%"
"Aug 03, 2012","1.5643","1.5515","1.5658","1.5504","0.83%"
"Aug 02, 2012","1.5514","1.5536","1.5679","1.5489","-0.14%"
"Aug 01, 2012","1.5536","1.5678","1.5691","1.5532","-0.91%"
"Jul 31, 2012","1.5678","1.5711","1.5730","1.5625","-0.21%"
"Jul 30, 2012","1.5711","1.5739","1.5753","1.5671","-0.24%"
"Jul 27, 2012","1.5749","1.5688","1.5770","1.5665","0.40%"
"Jul 26, 2012","1.5687","1.5501","1.5725","1.5470","1.23%"
"Jul 25, 2012","1.5497","1.5507","1.5553","1.5459","-0.06%"
"Jul 24, 2012","1.5506","1.5505","1.5552","1.5485","-0.01%"
"Jul 23, 2012","1.5507","1.5607","1.5626","1.5484","-0.73%"
"Jul 20, 2012","1.5621","1.5724","1.5727","1.5611","-0.66%"
"Jul 19, 2012","1.5724","1.5652","1.5736","1.5635","0.45%"
"Jul 18, 2012","1.5654","1.5652","1.5668","1.5581","-0.01%"
"Jul 17, 2012","1.5655","1.5637","1.5680","1.5554","0.12%"
"Jul 16, 2012","1.5636","1.5568","1.5656","1.5518","0.39%"
"Jul 13, 2012","1.5575","1.5432","1.5584","1.5413","0.97%"
"Jul 12, 2012","1.5425","1.5505","1.5518","1.5393","-0.50%"
"Jul 11, 2012","1.5503","1.5518","1.5581","1.5486","-0.08%"
"Jul 10, 2012","1.5516","1.5524","1.5551","1.5477","-0.08%"
"Jul 09, 2012","1.5528","1.5480","1.5536","1.5470","0.25%"
"Jul 06, 2012","1.5490","1.5524","1.5552","1.5461","-0.23%"
"Jul 05, 2012","1.5526","1.5595","1.5625","1.5500","-0.44%"
"Jul 04, 2012","1.5595","1.5690","1.5693","1.5576","-0.59%"
"Jul 03, 2012","1.5688","1.5693","1.5715","1.5657","-0.05%"
"Jul 02, 2012","1.5696","1.5699","1.5723","1.5640","-0.08%"
"Jun 29, 2012","1.5709","1.5516","1.5718","1.5511","1.27%"
"Jun 28, 2012","1.5512","1.5564","1.5624","1.5484","-0.37%"
"Jun 27, 2012","1.5570","1.5634","1.5642","1.5546","-0.44%"
"Jun 26, 2012","1.5639","1.5572","1.5652","1.5562","0.42%"
"Jun 25, 2012","1.5573","1.5586","1.5595","1.5537","-0.11%"
"Jun 22, 2012","1.5590","1.5597","1.5636","1.5556","0.00%"
"Jun 21, 2012","1.5590","1.5711","1.5735","1.5579","-0.81%"
"Jun 20, 2012","1.5717","1.5732","1.5780","1.5654","-0.06%"
"Jun 19, 2012","1.5726","1.5671","1.5760","1.5615","0.36%"
"Jun 18, 2012","1.5670","1.5729","1.5743","1.5636","-0.30%"
"Jun 15, 2012","1.5717","1.5554","1.5729","1.5475","1.04%"
"Jun 14, 2012","1.5555","1.5510","1.5565","1.5472","0.30%"
"Jun 13, 2012","1.5509","1.5572","1.5600","1.5505","-0.44%"
"Jun 12, 2012","1.5577","1.5476","1.5591","1.5454","0.63%"
"Jun 11, 2012","1.5480","1.5538","1.5585","1.5478","0.04%"
"Jun 08, 2012","1.5474","1.5532","1.5538","1.5403","-0.35%"
"Jun 07, 2012","1.5529","1.5489","1.5601","1.5429","0.24%"
"Jun 06, 2012","1.5492","1.5376","1.5517","1.5372","0.72%"
"Jun 05, 2012","1.5381","1.5383","1.5410","1.5322","0.00%"
"Jun 04, 2012","1.5381","1.5370","1.5417","1.5341","0.12%"
"Jun 01, 2012","1.5363","1.5407","1.5439","1.5267","-0.27%"
"May 31, 2012","1.5404","1.5476","1.5528","1.5360","-0.50%"
"May 30, 2012","1.5482","1.5633","1.5638","1.5473","-1.02%"
"May 29, 2012","1.5641","1.5683","1.5718","1.5608","-0.26%"
"May 28, 2012","1.5682","1.5676","1.5719","1.5672","0.13%"
"May 25, 2012","1.5661","1.5674","1.5701","1.5630","-0.07%"
"May 24, 2012","1.5672","1.5694","1.5729","1.5640","-0.10%"
"May 23, 2012","1.5688","1.5770","1.5772","1.5675","-0.48%"
"May 22, 2012","1.5763","1.5826","1.5850","1.5742","-0.42%"
"May 21, 2012","1.5829","1.5814","1.5842","1.5779","0.08%"
"May 18, 2012","1.5817","1.5784","1.5840","1.5732","0.13%"
"May 17, 2012","1.5796","1.5911","1.5934","1.5785","-0.74%"
"May 16, 2012","1.5913","1.5998","1.6002","1.5890","-0.52%"
"May 15, 2012","1.5996","1.6099","1.6117","1.5991","-0.60%"
"May 14, 2012","1.6093","1.6059","1.6124","1.6050","0.12%"
"May 11, 2012","1.6073","1.6130","1.6145","1.6063","-0.45%"
"May 10, 2012","1.6145","1.6129","1.6184","1.6091","0.08%"
"May 09, 2012","1.6132","1.6153","1.6159","1.6069","-0.15%"
"May 08, 2012","1.6157","1.6193","1.6199","1.6122","-0.22%"
"May 07, 2012","1.6193","1.6155","1.6199","1.6113","0.24%"
"May 04, 2012","1.6155","1.6181","1.6204","1.6141","-0.17%"
"May 03, 2012","1.6182","1.6200","1.6216","1.6161","-0.12%"
"May 02, 2012","1.6201","1.6218","1.6240","1.6160","-0.12%"
"May 01, 2012","1.6220","1.6236","1.6249","1.6186","-0.08%"
"Apr 30, 2012","1.6233","1.6273","1.6303","1.6220","-0.21%"
"Apr 27, 2012","1.6267","1.6178","1.6281","1.6153","0.56%"
"Apr 26, 2012","1.6176","1.6166","1.6208","1.6158","0.05%"
"Apr 25, 2012","1.6168","1.6142","1.6184","1.6080","0.17%"
"Apr 24, 2012","1.6140","1.6126","1.6165","1.6109","0.07%"
"Apr 23, 2012","1.6128","1.6132","1.6136","1.6074","0.01%"
"Apr 20, 2012","1.6126","1.6054","1.6151","1.6037","0.45%"
"Apr 19, 2012","1.6054","1.6021","1.6079","1.6008","0.20%"
"Apr 18, 2012","1.6022","1.5925","1.6043","1.5893","0.64%"
"Apr 17, 2012","1.5920","1.5896","1.5972","1.5861","0.13%"
"Apr 16, 2012","1.5899","1.5852","1.5911","1.5817","0.32%"
"Apr 13, 2012","1.5848","1.5957","1.5971","1.5840","-0.70%"
"Apr 12, 2012","1.5960","1.5907","1.5985","1.5905","0.33%"
"Apr 11, 2012","1.5907","1.5866","1.5940","1.5851","0.29%"
"Apr 10, 2012","1.5861","1.5896","1.5932","1.5808","-0.21%"
"Apr 09, 2012","1.5894","1.5892","1.5917","1.5837","0.05%"
"Apr 06, 2012","1.5886","1.5825","1.5891","1.5821","0.37%"
"Apr 05, 2012","1.5828","1.5891","1.5910","1.5804","-0.37%"
"Apr 04, 2012","1.5886","1.5909","1.5915","1.5831","-0.18%"
"Apr 03, 2012","1.5914","1.6023","1.6048","1.5891","-0.69%"
"Apr 02, 2012","1.6025","1.6018","1.6063","1.5976","0.07%"
"Mar 30, 2012","1.6013","1.5955","1.6039","1.5947","0.36%"
"Mar 29, 2012","1.5955","1.5890","1.5960","1.5858","0.41%"
"Mar 28, 2012","1.5890","1.5949","1.5966","1.5840","-0.38%"
"Mar 27, 2012","1.5950","1.5968","1.6003","1.5943","-0.13%"
"Mar 26, 2012","1.5970","1.5876","1.5974","1.5799","0.64%"
"Mar 23, 2012","1.5868","1.5818","1.5909","1.5805","0.33%"
"Mar 22, 2012","1.5816","1.5862","1.5894","1.5772","-0.35%"
"Mar 21, 2012","1.5871","1.5857","1.5924","1.5819","0.07%"
"Mar 20, 2012","1.5860","1.5890","1.5898","1.5831","-0.23%"
"Mar 19, 2012","1.5896","1.5844","1.5916","1.5821","0.32%"
"Mar 16, 2012","1.5845","1.5714","1.5862","1.5693","0.86%"
"Mar 15, 2012","1.5710","1.5672","1.5738","1.5634","0.22%"
"Mar 14, 2012","1.5675","1.5708","1.5747","1.5650","-0.22%"
"Mar 13, 2012","1.5709","1.5635","1.5749","1.5621","0.45%"
"Mar 12, 2012","1.5639","1.5677","1.5698","1.5604","-0.24%"
"Mar 09, 2012","1.5676","1.5831","1.5833","1.5661","-0.95%"
"Mar 08, 2012","1.5826","1.5742","1.5835","1.5724","0.53%"
"Mar 07, 2012","1.5743","1.5722","1.5759","1.5697","0.15%"
"Mar 06, 2012","1.5719","1.5865","1.5883","1.5695","-0.90%"
"Mar 05, 2012","1.5861","1.5838","1.5878","1.5787","0.15%"
"Mar 02, 2012","1.5837","1.5953","1.5967","1.5823","-0.73%"
"Mar 01, 2012","1.5954","1.5917","1.5977","1.5897","0.23%"
"Feb 29, 2012","1.5917","1.5904","1.5991","1.5897","0.08%"
"Feb 28, 2012","1.5904","1.5824","1.5910","1.5801","0.52%"
"Feb 27, 2012","1.5821","1.5885","1.5903","1.5810","-0.42%"
"Feb 24, 2012","1.5888","1.5745","1.5901","1.5720","0.97%"
"Feb 23, 2012","1.5736","1.5665","1.5740","1.5649","0.45%"
"Feb 22, 2012","1.5666","1.5781","1.5815","1.5649","-0.75%"
"Feb 21, 2012","1.5784","1.5852","1.5866","1.5771","-0.38%"
"Feb 20, 2012","1.5844","1.5849","1.5883","1.5836","0.04%"
"Feb 17, 2012","1.5837","1.5797","1.5863","1.5787","0.21%"
"Feb 16, 2012","1.5804","1.5693","1.5817","1.5655","0.68%"
"Feb 15, 2012","1.5698","1.5692","1.5737","1.5670","0.10%"
"Feb 14, 2012","1.5683","1.5768","1.5772","1.5644","-0.54%"
"Feb 13, 2012","1.5768","1.5776","1.5829","1.5758","0.18%"
"Feb 10, 2012","1.5739","1.5814","1.5850","1.5730","-0.49%"
"Feb 09, 2012","1.5817","1.5818","1.5885","1.5791","0.00%"
"Feb 08, 2012","1.5817","1.5897","1.5929","1.5795","-0.55%"
"Feb 07, 2012","1.5904","1.5825","1.5906","1.5787","0.50%"
"Feb 06, 2012","1.5825","1.5816","1.5840","1.5730","0.08%"
"Feb 03, 2012","1.5813","1.5808","1.5861","1.5750","0.03%"
"Feb 02, 2012","1.5808","1.5833","1.5859","1.5793","-0.13%"
"Feb 01, 2012","1.5829","1.5757","1.5883","1.5705","0.45%"
"Jan 31, 2012","1.5758","1.5705","1.5797","1.5698","0.35%"
"Jan 30, 2012","1.5703","1.5720","1.5732","1.5654","-0.20%"
"Jan 27, 2012","1.5734","1.5688","1.5741","1.5640","0.32%"
"Jan 26, 2012","1.5684","1.5655","1.5734","1.5648","0.13%"
"Jan 25, 2012","1.5663","1.5622","1.5680","1.5533","0.31%"
"Jan 24, 2012","1.5615","1.5573","1.5621","1.5533","0.27%"
"Jan 23, 2012","1.5573","1.5551","1.5603","1.5516","0.01%"
"Jan 20, 2012","1.5571","1.5489","1.5572","1.5449","0.52%"
"Jan 19, 2012","1.5490","1.5434","1.5493","1.5414","0.38%"
"Jan 18, 2012","1.5431","1.5333","1.5442","1.5328","0.60%"
"Jan 17, 2012","1.5339","1.5324","1.5406","1.5311","0.11%"
"Jan 16, 2012","1.5322","1.5282","1.5354","1.5278","0.02%"
"Jan 13, 2012","1.5319","1.5339","1.5410","1.5235","-0.14%"
"Jan 12, 2012","1.5341","1.5327","1.5369","1.5279","0.14%"
"Jan 11, 2012","1.5319","1.5483","1.5491","1.5309","-1.05%"
"Jan 10, 2012","1.5481","1.5460","1.5502","1.5447","0.16%"
"Jan 09, 2012","1.5457","1.5417","1.5469","1.5394","0.15%"
"Jan 06, 2012","1.5434","1.5492","1.5527","1.5375","-0.32%"
"Jan 05, 2012","1.5484","1.5619","1.5631","1.5467","-0.85%"
"Jan 04, 2012","1.5616","1.5648","1.5669","1.5580","-0.20%"
"Jan 03, 2012","1.5647","1.5512","1.5671","1.5506","0.93%"
"Jan 02, 2012","1.5503","1.5501","1.5547","1.5469","-0.22%"
"Dec 30, 2011","1.5537","1.5412","1.5574","1.5402","0.79%"
"Dec 29, 2011","1.5415","1.5454","1.5477","1.5362","-0.24%"
"Dec 28, 2011","1.5452","1.5669","1.5692","1.5446","-1.37%"
"Dec 27, 2011","1.5666","1.5630","1.5680","1.5595","0.24%"
"Dec 26, 2011","1.5629","1.5598","1.5648","1.5591","0.24%"
"Dec 23, 2011","1.5591","1.5675","1.5709","1.5589","-0.54%"
"Dec 22, 2011","1.5675","1.5674","1.5730","1.5651","0.00%"
"Dec 21, 2011","1.5675","1.5662","1.5776","1.5649","0.12%"
"Dec 20, 2011","1.5656","1.5506","1.5704","1.5495","1.01%"
"Dec 19, 2011","1.5499","1.5543","1.5545","1.5464","-0.14%"
"Dec 16, 2011","1.5520","1.5511","1.5557","1.5482","0.07%"
"Dec 15, 2011","1.5509","1.5467","1.5532","1.5434","0.27%"
"Dec 14, 2011","1.5467","1.5480","1.5532","1.5408","-0.08%"
"Dec 13, 2011","1.5480","1.5583","1.5631","1.5452","-0.68%"
"Dec 12, 2011","1.5586","1.5653","1.5658","1.5535","-0.47%"
"Dec 09, 2011","1.5660","1.5630","1.5735","1.5584","0.13%"
"Dec 08, 2011","1.5640","1.5709","1.5771","1.5610","-0.45%"
"Dec 07, 2011","1.5711","1.5599","1.5723","1.5594","0.74%"
"Dec 06, 2011","1.5595","1.5641","1.5667","1.5562","-0.36%"
"Dec 05, 2011","1.5652","1.5632","1.5715","1.5587","0.37%"
"Dec 02, 2011","1.5594","1.5687","1.5723","1.5576","-0.64%"
"Dec 01, 2011","1.5694","1.5697","1.5756","1.5636","-0.01%"
"Nov 30, 2011","1.5696","1.5603","1.5782","1.5527","0.52%"
"Nov 29, 2011","1.5615","1.5503","1.5657","1.5467","0.72%"
"Nov 28, 2011","1.5503","1.5480","1.5595","1.5459","0.36%"
"Nov 25, 2011","1.5448","1.5492","1.5520","1.5423","-0.30%"
"Nov 24, 2011","1.5494","1.5527","1.5567","1.5484","-0.15%"
"Nov 23, 2011","1.5518","1.5633","1.5655","1.5494","-0.78%"
"Nov 22, 2011","1.5640","1.5643","1.5692","1.5582","-0.04%"
"Nov 21, 2011","1.5646","1.5791","1.5798","1.5612","-0.92%"
"Nov 18, 2011","1.5791","1.5755","1.5890","1.5739","0.25%"
"Nov 17, 2011","1.5751","1.5728","1.5812","1.5690","0.13%"
"Nov 16, 2011","1.5730","1.5823","1.5829","1.5730","-0.53%"
"Nov 15, 2011","1.5814","1.5903","1.5932","1.5798","-0.60%"
"Nov 14, 2011","1.5909","1.6082","1.6090","1.5880","-1.00%"
"Nov 11, 2011","1.6070","1.5931","1.6094","1.5895","0.85%"
"Nov 10, 2011","1.5934","1.5920","1.5985","1.5867","0.06%"
"Nov 09, 2011","1.5924","1.6097","1.6120","1.5904","-1.05%"
"Nov 08, 2011","1.6093","1.6056","1.6130","1.6034","0.26%"
"Nov 07, 2011","1.6052","1.6071","1.6080","1.5981","0.13%"
"Nov 04, 2011","1.6031","1.6037","1.6065","1.5945","-0.20%"
"Nov 03, 2011","1.6063","1.5955","1.6071","1.5875","0.73%"
"Nov 02, 2011","1.5947","1.5949","1.6048","1.5917","0.00%"
"Nov 01, 2011","1.5947","1.6080","1.6095","1.5891","-0.89%"
"Oct 31, 2011","1.6090","1.6126","1.6168","1.5966","-0.19%"
"Oct 28, 2011","1.6121","1.6098","1.6153","1.6070","0.11%"
"Oct 27, 2011","1.6104","1.5959","1.6142","1.5954","0.84%"
"Oct 26, 2011","1.5970","1.6004","1.6042","1.5892","-0.19%"
"Oct 25, 2011","1.6000","1.5994","1.6039","1.5957","0.06%"
"Oct 24, 2011","1.5991","1.5947","1.6010","1.5899","0.24%"
"Oct 21, 2011","1.5953","1.5795","1.5976","1.5755","1.04%"
"Oct 20, 2011","1.5789","1.5770","1.5804","1.5680","0.11%"
"Oct 19, 2011","1.5771","1.5709","1.5849","1.5699","0.41%"
"Oct 18, 2011","1.5707","1.5741","1.5823","1.5631","-0.23%"
"Oct 17, 2011","1.5743","1.5820","1.5849","1.5729","-0.49%"
"Oct 14, 2011","1.5821","1.5760","1.5854","1.5722","0.37%"
"Oct 13, 2011","1.5762","1.5747","1.5787","1.5667","0.09%"
"Oct 12, 2011","1.5748","1.5594","1.5799","1.5543","1.03%"
"Oct 11, 2011","1.5588","1.5662","1.5665","1.5574","-0.47%"
"Oct 10, 2011","1.5662","1.5560","1.5690","1.5528","0.66%"
"Oct 07, 2011","1.5560","1.5438","1.5646","1.5423","0.79%"
"Oct 06, 2011","1.5438","1.5471","1.5503","1.5272","-0.21%"
"Oct 05, 2011","1.5471","1.5480","1.5494","1.5394","-0.08%"
"Oct 04, 2011","1.5484","1.5431","1.5497","1.5341","0.38%"
"Oct 03, 2011","1.5425","1.5574","1.5589","1.5421","-1.03%"
"Sep 30, 2011","1.5585","1.5615","1.5667","1.5532","-0.27%"
"Sep 29, 2011","1.5627","1.5570","1.5717","1.5543","0.32%"
"Sep 28, 2011","1.5577","1.5639","1.5679","1.5564","-0.36%"
"Sep 27, 2011","1.5634","1.5561","1.5706","1.5526","0.44%"
"Sep 26, 2011","1.5566","1.5471","1.5572","1.5433","0.64%"
"Sep 23, 2011","1.5467","1.5344","1.5491","1.5337","0.83%"
"Sep 22, 2011","1.5339","1.5511","1.5518","1.5328","-0.99%"
"Sep 21, 2011","1.5493","1.5743","1.5744","1.5486","-1.60%"
"Sep 20, 2011","1.5745","1.5690","1.5749","1.5654","0.31%"
"Sep 19, 2011","1.5696","1.5729","1.5756","1.5630","-0.59%"
"Sep 16, 2011","1.5789","1.5797","1.5844","1.5745","-0.08%"
"Sep 15, 2011","1.5802","1.5764","1.5869","1.5730","0.23%"
"Sep 14, 2011","1.5766","1.5778","1.5816","1.5707","-0.11%"
"Sep 13, 2011","1.5783","1.5859","1.5871","1.5762","-0.49%"
"Sep 12, 2011","1.5860","1.5832","1.5887","1.5779","-0.14%"
"Sep 09, 2011","1.5882","1.5960","1.5993","1.5844","-0.48%"
"Sep 08, 2011","1.5958","1.5988","1.6085","1.5914","-0.21%"
"Sep 07, 2011","1.5991","1.5943","1.6040","1.5920","0.30%"
"Sep 06, 2011","1.5943","1.6115","1.6181","1.5924","-1.06%"
"Sep 05, 2011","1.6114","1.6156","1.6188","1.6062","-0.64%"
"Sep 02, 2011","1.6218","1.6183","1.6255","1.6173","0.23%"
"Sep 01, 2011","1.6181","1.6240","1.6258","1.6130","-0.45%"
"Aug 31, 2011","1.6254","1.6302","1.6335","1.6231","-0.31%"
"Aug 30, 2011","1.6305","1.6414","1.6421","1.6256","-0.64%"
"Aug 29, 2011","1.6410","1.6327","1.6457","1.6327","0.23%"
"Aug 26, 2011","1.6372","1.6279","1.6380","1.6208","0.53%"
"Aug 25, 2011","1.6286","1.6364","1.6399","1.6262","-0.54%"
"Aug 24, 2011","1.6375","1.6490","1.6535","1.6365","-0.73%"
